Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,StnPressure,ResultDir,AvgSpeed,Night_Hours,FG,BR,HZ,year,month,weekofyear,Tavg_roll_7,Tavg_roll_14,Depart_roll_7,Depart_roll_14,Heat_roll_7,Heat_roll_14,Cool_roll_7,Cool_roll_14,PrecipTotal_roll_7,PrecipTotal_roll_14,Rel_Humidity_roll_7,Rel_Humidity_roll_14,DZ_roll_7,DZ_roll_14,RA_roll_7,RA_roll_14,TSRA_roll_7,TSRA_roll_14,TS_roll_7,TS_roll_14,VCTS_roll_7,VCTS_roll_14
2007-05-29,CULEX RESTUANS,T129,41.891126,-87.61156,2,0,29.415,17.0,6.95,9.066666666666666,0.0,1.0,1.0,2007,5,22,68.5,64.42857142857143,5.714285714285714,2.9285714285714284,1.2857142857142858,3.5714285714285716,5.0,3.25,0.11642857142857144,0.07214285714285709,55.26603880582132,51.65664630693792,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-29,CULEX PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,1,0,29.415,17.0,6.95,9.066666666666666,0.0,1.0,1.0,2007,5,22,68.5,64.42857142857143,5.714285714285714,2.9285714285714284,1.2857142857142858,3.5714285714285716,5.0,3.25,0.11642857142857144,0.07214285714285709,55.26603880582132,51.65664630693792,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-29,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,1,0,29.415,17.0,6.95,9.066666666666666,0.0,1.0,1.0,2007,5,22,68.5,64.42857142857143,5.714285714285714,2.9285714285714284,1.2857142857142858,3.5714285714285716,5.0,3.25,0.11642857142857144,0.07214285714285709,55.26603880582132,51.65664630693792,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-29,CULEX RESTUANS,T153,41.907645,-87.760886,1,0,29.415,17.0,6.95,9.066666666666666,0.0,1.0,1.0,2007,5,22,68.5,64.42857142857143,5.714285714285714,2.9285714285714284,1.2857142857142858,3.5714285714285716,5.0,3.25,0.11642857142857144,0.07214285714285709,55.26603880582132,51.65664630693792,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-29,CULEX RESTUANS,T159,41.732984,-87.649642,1,0,29.415,17.0,6.95,9.066666666666666,0.0,1.0,1.0,2007,5,22,68.5,64.42857142857143,5.714285714285714,2.9285714285714284,1.2857142857142858,3.5714285714285716,5.0,3.25,0.11642857142857144,0.07214285714285709,55.26603880582132,51.65664630693792,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,3,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T002,41.95469,-87.800991,5,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS,T002,41.95469,-87.800991,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T015,41.974089,-87.824812,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T045,41.9216,-87.666455,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS,T045,41.9216,-87.666455,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T046,41.891118,-87.65449100000001,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T048,41.867108,-87.654224,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS,T048,41.867108,-87.654224,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T049,41.896282,-87.655232,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T050,41.919343,-87.694259,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T050,41.919343,-87.694259,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T054,41.921965,-87.632085,3,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T086,41.688324,-87.676709,4,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T096,41.731922,-87.677512,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS,T096,41.731922,-87.677512,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T143,41.999128999999996,-87.795585,9,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T153,41.907645,-87.760886,3,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T159,41.732984,-87.649642,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T009,41.981964000000005,-87.812827,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T011,41.944869,-87.832763,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T016,42.011601,-87.81150600000001,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T019,41.94983,-87.69845699999999,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T025,41.979243,-87.750938,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T028,41.986921,-87.689778,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T033,41.906638,-87.701431,3,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T089,41.723195000000004,-87.64997,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T090,41.868077,-87.666901,7,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T092,41.869215999999994,-87.627561,1,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,2,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2007-05-06,CULEX RESTUANS,T135,41.662014,-87.72460799999999,4,0,29.130000000000003,4.0,7.85,8.9,0.0,1.0,0.0,2007,5,18,67.85714285714286,68.32142857142857,2.857142857142857,4.0,2.0,2.0714285714285716,5.214285714285714,5.464285714285714,0.16142857142857142,0.10999999999999999,63.38169914160648,59.39310865987803,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
